col_num,subset,density_in_train,density_in_unseen,d0_mark,density_diff,unseen_centroid,dist_train_d0,data_similarity,div_index
2598,unseen,0.0,0.094,yes,0.094,,3.3618201236821754,5.498979752650936,0.37400493540426766
2599,unseen,0.0,0.22,yes,0.22,,3.0422503289612273,4.177062021780006,0.3391623340052092
2600,unseen,0.028,0.299,,0.27099999999999996,,2.0366245125952673,4.015376700153865,0.3419023910172828
2601,unseen,0.338,0.38,,0.04199999999999998,,1.2544346278690652,2.431734702506448,0.3333506351004298
2602,unseen,0.0085,0.211,,0.20249999999999999,,2.42974803699955,4.329269061862233,0.3630555899053839
2603,unseen,0.005,0.251,,0.246,,2.5974656401358667,4.785061000263649,0.3710141270626902
2604,unseen,0.0,0.157,yes,0.157,,3.1365468035653734,5.471981883990426,0.4002884615384615
2605,unseen,0.005,0.177,,0.172,,2.531006624553024,4.932588984093439,0.37281747837960855
2606,unseen,0.0005,0.032,,0.0315,,2.951525420123474,4.17643642773803,0.3348516564275334
2607,unseen,0.128,0.286,,0.15799999999999997,,1.2130791744489064,3.5005433352790987,0.33490592880332565
2608,unseen,0.2385,0.297,,0.058499999999999996,,1.6475070141971198,3.08560705852074,0.33355366240912543
2609,unseen,0.2195,0.39,,0.1705,,1.2298279820560427,2.9533439766366367,0.3336100484081801
2610,unseen,0.0685,0.213,,0.1445,,1.7893838795613495,3.808129502790176,0.3415690976130725
2611,unseen,0.039,0.205,,0.16599999999999998,,1.9408296480226845,3.927886721047873,0.3493172728255422
2612,unseen,0.0,0.071,yes,0.071,,3.392880403626786,4.992700378708054,0.34587203383193676
2613,unseen,0.198,0.275,,0.07700000000000001,,1.3410651489985723,3.0651103446713277,0.333486311972994
2614,unseen,0.004,0.063,,0.059,,2.8448071360944502,4.574323991898469,0.36617352093297145
2615,unseen,0.046,0.151,,0.105,,2.0027996909573225,3.7375239983270294,0.3342270366138803
2616,unseen,0.169,0.281,,0.11200000000000002,,1.4926465259424657,3.2081022426492583,0.33389979759787836
2617,unseen,0.354,0.321,,-0.032999999999999974,,1.401008902251278,2.320219330695891,0.3333421579263575
2618,unseen,0.0915,0.341,,0.24950000000000003,,1.728095036224568,3.66068173418012,0.3365184359144669
2619,unseen,0.042,0.169,,0.127,,1.666554351837603,3.8594205376955886,0.3380531642281031
2620,unseen,0.25,0.362,,0.11199999999999999,,0.872190517030481,2.8017426877917204,0.33353718677514116
2621,unseen,0.095,0.358,,0.263,,1.6814823526293547,3.7256101054248076,0.3358861203625649
2622,unseen,0.285,0.292,,0.007000000000000006,,1.2588048532079237,2.449465186452538,0.3334372201884682
2623,unseen,0.0795,0.375,,0.2955,,1.9260445342108956,3.8383965407288927,0.336194708994709
2624,unseen,0.0075,0.176,,0.16849999999999998,,2.1880020656730537,4.833228517916827,0.3985964540570903
2625,unseen,0.1155,0.275,,0.15950000000000003,,1.6563353575231972,3.5371330604987783,0.3349762005094408
2626,unseen,0.002,0.254,,0.252,,2.8091829524222787,4.300658027623201,0.3467143934957885
2627,unseen,0.045,0.227,,0.182,,2.0218123598338678,3.7624684456005784,0.3349110719435988
2628,unseen,0.3095,0.289,,-0.020500000000000018,,1.548853795134987,2.3180716717166923,0.3333446204973286
2629,unseen,0.0085,0.141,,0.13249999999999998,,2.0799167682369886,4.827413431283405,0.36421709169558875
2630,unseen,0.1,0.28,,0.18000000000000002,,2.011927449351184,3.5180859573962024,0.33501698119813733
2631,unseen,0.0355,0.3,,0.2645,,2.4975542329655367,4.322719893456554,0.34567729838218986
2632,unseen,0.0,0.07,yes,0.07,,4.0292106621019315,6.4059320831078725,0.6557093425605536
2633,unseen,0.0435,0.299,,0.2555,,1.8404882996711298,3.87233120118592,0.33996624347751536
2634,unseen,0.001,0.173,,0.172,,2.990154165137762,5.484704913922013,0.4107959839336467
2635,unseen,0.081,0.252,,0.17099999999999999,,1.6630857234428753,3.375637256266528,0.3357841132672351
2636,unseen,0.0065,0.067,,0.060500000000000005,,2.6048923153687427,4.187119316415739,0.34229108053596435
2637,unseen,0.0895,0.303,,0.2135,,1.301228775324486,3.6658623449809866,0.3382086170115036
2638,unseen,0.034,0.231,,0.197,,1.7578906111748545,3.8942316796862855,0.3461892905645735
2639,unseen,0.019,0.231,,0.21200000000000002,,2.2456617150731373,4.167389531341254,0.3382839476813317
2640,unseen,0.1445,0.239,,0.0945,,1.622945817118566,3.1359946385633144,0.333478393232574
2641,unseen,0.0185,0.235,,0.2165,,2.0327108158461358,4.078936283264949,0.3426688196847366
2642,unseen,0.0035,0.217,,0.2135,,2.6075500543847845,4.857733086207822,0.38272018113005485
2643,unseen,0.039,0.126,,0.087,,2.2181170638229144,3.661618495616363,0.33373342478280754
2644,unseen,0.059,0.29,,0.23099999999999998,,1.7388940935023938,3.969151176157633,0.34593675059264795
2645,unseen,0.16,0.33,,0.17,,1.105465840027072,3.541614955990563,0.33470061687960306
2646,unseen,0.0335,0.216,,0.1825,,1.586012712138123,4.207424815665672,0.3506669742406766
2647,unseen,0.235,0.334,,0.09900000000000003,,1.3820726522517857,3.2689926026920206,0.33388190421486347
2648,unseen,0.005,0.189,,0.184,,2.740745553077031,4.875002845879835,0.36923559956526986
2649,unseen,0.4835,0.452,,-0.03149999999999997,,0.9056240307915617,2.4798748581237726,0.3334643866957415
2650,unseen,0.146,0.305,,0.159,,0.9802292199702021,3.4680432701039616,0.33495673869458675
2651,unseen,0.056,0.232,,0.17600000000000002,,2.0332793464086865,3.9002598382107836,0.34265419515661216
2652,unseen,0.1245,0.384,,0.2595,,1.919645817108861,3.5023050972414937,0.3341597316813603
2653,unseen,0.1575,0.19,,0.0325,,1.5148280156048644,3.1044616468813224,0.33378805792501487
2654,unseen,0.2705,0.402,,0.1315,,0.9670148323187832,3.130198490652006,0.33369876543209875
2655,unseen,0.0035,0.215,,0.2115,,2.581897328362622,4.937352398233517,0.3897990181247064
2656,unseen,0.046,0.243,,0.197,,1.3997614494336397,4.114586963629076,0.3500045529047532
2657,unseen,0.099,0.348,,0.24899999999999997,,1.799093909989015,3.6646202197419684,0.3354690826675214
2658,unseen,0.076,0.279,,0.203,,1.7264134210660083,3.5829445205833483,0.33504521392077385
2659,unseen,0.004,0.284,,0.27999999999999997,,2.722375276380995,4.405213317082864,0.34769456200314125
2660,unseen,0.0,0.077,yes,0.077,,4.170886385805551,5.916069933003067,0.38829435856784245
2661,unseen,0.394,0.387,,-0.007000000000000006,,1.0026807884161788,2.3845104868431544,0.33333565280133304
2662,unseen,0.2075,0.316,,0.10850000000000001,,1.0209926608101447,2.9705558737895523,0.3335379798227486
2663,unseen,0.0475,0.311,,0.2635,,2.045352541692072,3.672648897170346,0.33497731913045886
2664,unseen,0.0555,0.319,,0.2635,,1.9347711569480242,3.674665422310792,0.33603979480705926
2665,unseen,0.0,0.055,yes,0.055,,4.362737654429813,6.175078996413403,0.681755829903978
2666,unseen,0.2115,0.292,,0.08049999999999999,,1.185193943926387,3.2122892224325366,0.3337764372120441
2667,unseen,0.1,0.316,,0.216,,1.3617345623607173,3.6601681506134365,0.33674201571368356
2668,unseen,0.105,0.252,,0.14700000000000002,,1.1819914468931905,3.6882581880946486,0.33674618231085685
2669,unseen,0.0165,0.208,,0.1915,,1.931479534078385,4.397384403815146,0.35677230297502377
2670,unseen,0.1155,0.335,,0.21950000000000003,,1.8771936398897358,3.3995861989931937,0.3339892712921264
2671,unseen,0.2675,0.242,,-0.025500000000000023,,1.4659238311157146,2.7285294974352476,0.33335355368461134
2672,unseen,0.0215,0.158,,0.1365,,2.135579407366071,4.009530783320694,0.3380522035816743
2673,unseen,0.069,0.192,,0.123,,1.577551512273713,3.5012755843418555,0.3351731323634495
2674,unseen,0.0045,0.121,,0.11649999999999999,,2.5116889612314184,4.898379156027839,0.35244688695790816
2675,unseen,0.2715,0.314,,0.04249999999999998,,1.372849788563709,3.3421852261927936,0.3341506646603954
2676,unseen,0.005,0.131,,0.126,,2.5962007975789216,4.461718662463977,0.3395393312146694
2677,unseen,0.1275,0.235,,0.10749999999999998,,1.21695188871643,3.2717703150810844,0.3344636480856973
2678,unseen,0.25,0.273,,0.02300000000000002,,1.419428880598585,2.7134933731035438,0.3334469560728509
2679,unseen,0.0,0.084,yes,0.084,,3.5470883404014493,5.8025192134373205,0.533127229488704
2680,unseen,0.057,0.166,,0.10900000000000001,,1.8825449833351184,3.6384157352064888,0.3352401116226068
2681,unseen,0.0075,0.174,,0.16649999999999998,,2.4896906345142016,4.285216279793134,0.34285417186307443
2682,unseen,0.028,0.167,,0.139,,2.366857196105448,4.0394821040488855,0.3477977808659928
2683,unseen,0.225,0.306,,0.08099999999999999,,1.330524449870744,2.751783364352029,0.33363197598048416
2684,unseen,0.26,0.285,,0.024999999999999967,,1.524466994156415,3.0279640144179294,0.3335578788297092
2685,unseen,0.0,0.113,yes,0.113,,3.8499527477884414,5.7650219455830864,0.4346258612401859
2686,unseen,0.222,0.325,,0.10300000000000001,,1.0229277760354722,3.2467607786797537,0.3339531092143776
2687,unseen,0.0105,0.191,,0.1805,,2.007603909217179,4.657250664393213,0.3730174995668424
2688,unseen,0.035,0.266,,0.231,,1.683537391616219,3.8968982343228205,0.3388267071534496
2689,unseen,0.2025,0.297,,0.09449999999999997,,1.2954556678634717,3.013205159293449,0.3335105766002258
2690,unseen,0.0435,0.214,,0.17049999999999998,,1.8137865661529022,4.257381208774842,0.35435426269039405
2691,unseen,0.0185,0.163,,0.14450000000000002,,1.9952590856643444,4.144533124826927,0.3371108429137665
2692,unseen,0.3805,0.427,,0.046499999999999986,,0.9709689316622767,2.586803350397686,0.33342765587008494
2693,unseen,0.164,0.343,,0.17900000000000002,,1.5368818486489806,3.265525453176475,0.33371493876778047
2694,unseen,0.295,0.344,,0.04899999999999999,,1.3957626444713507,2.8745368555658057,0.33353048175829436
2695,unseen,0.1425,0.344,,0.20149999999999998,,1.2873855253420976,3.4066252820909275,0.33420899634651824
2696,unseen,0.006,0.15,,0.144,,2.199044320530484,4.988859249096518,0.38540658084792306
2697,unseen,0.006,0.162,,0.156,,2.3432290741329904,5.02590266402674,0.37951102695477834
2698,unseen,0.0,0.222,yes,0.222,,3.088766223759438,4.975092505762516,0.3862306512471135
2699,unseen,0.042,0.272,,0.23,,2.1140913016293372,3.909370563117845,0.3405413773691124
2700,unseen,0.241,0.282,,0.04099999999999998,,1.2943726479244608,2.8214522015087815,0.333366181677388
2701,unseen,0.0045,0.232,,0.2275,,2.668464242123411,4.575235559742493,0.3674940372211771
2702,unseen,0.0,0.025,yes,0.025,,5.199645957521138,7.18399012996802,0.0
2703,unseen,0.18,0.281,,0.10100000000000003,,1.5053915634995725,3.1397053800979524,0.33381815743223325
2704,unseen,0.0605,0.094,,0.0335,,2.231007382440765,3.402231205079611,0.33342550027041645
2705,unseen,0.2155,0.345,,0.12949999999999998,,1.2006492746271742,2.8874568017017395,0.3335745848739506
2706,unseen,0.3425,0.347,,0.0044999999999999485,,1.355315885247379,2.303630065615178,0.3333421855103772
2707,unseen,0.0085,0.265,,0.2565,,2.454313246870288,4.537032457510208,0.3647947765656123
2708,unseen,0.0,0.023,yes,0.023,,5.143525273752776,7.133950218439199,0.0
2709,unseen,0.1285,0.205,,0.07649999999999998,,1.8446390614207653,3.485539855078737,0.33468719723183393
2710,unseen,0.005,0.28,,0.275,,2.6735383692273893,4.473472285407545,0.3483512309153335
2711,unseen,0.094,0.171,,0.07700000000000001,,1.7981984881414605,3.355359600289635,0.33390032059388663
2712,unseen,0.042,0.193,,0.151,,1.4196081263080296,3.9175781674834957,0.3513481652949246
2713,unseen,0.0,0.067,yes,0.067,,3.533183607871935,5.274196215391245,0.3579993271818531
2714,unseen,0.083,0.118,,0.03499999999999999,,1.6739766738543378,3.4200020612583364,0.33393363383187136
2715,unseen,0.3685,0.403,,0.03450000000000003,,1.0716914515517515,2.8173877365771367,0.33353237588761075
2716,unseen,0.3575,0.468,,0.11050000000000004,,1.2013747094027585,2.6940419762773105,0.3334340338977016
2717,unseen,0.134,0.259,,0.125,,1.4049226109383945,3.63940538511702,0.3340149342987357
2718,unseen,0.2405,0.379,,0.1385,,0.9311456676782159,3.532001023278502,0.334434674652932
2719,unseen,0.153,0.263,,0.11000000000000001,,1.1499795904843908,3.265774769629386,0.33412679236728204
2720,unseen,0.0,0.162,yes,0.162,,3.5691133433661237,5.548969042207304,0.4540597453903116
2721,unseen,0.0785,0.271,,0.1925,,1.1546749884994523,3.665908632273793,0.3391731939648802
2722,unseen,0.016,0.234,,0.21800000000000003,,1.922768716862005,4.354017413471781,0.3455743305069237
2723,unseen,0.0,0.106,yes,0.106,,3.005576262498903,4.742858302180884,0.37745562232055235
2724,unseen,0.0,0.074,yes,0.074,,3.851381335705595,6.240561755338367,0.39322465024858366
2725,unseen,0.1635,0.251,,0.0875,,1.3247034828184014,3.432171187603048,0.33448561118951675
2726,unseen,0.11,0.338,,0.22800000000000004,,1.3058210930019787,3.7554804893385234,0.33725335116883504
2727,unseen,0.064,0.326,,0.262,,1.7450252194690794,3.8384937234578067,0.3379831018098587
2728,unseen,0.22,0.335,,0.11500000000000002,,1.0590575249716105,3.4439602499788102,0.33457170060424196
2729,unseen,0.036,0.227,,0.191,,1.4623479642801722,4.1290127178671145,0.34321242579293376
2730,unseen,0.213,0.291,,0.07799999999999999,,1.2309436769368152,2.8518708977691056,0.33344583987441134
2731,unseen,0.536,0.438,,-0.09800000000000003,,1.1227734589706424,2.0651068225877376,0.3333491576424631
2732,unseen,0.001,0.168,,0.167,,2.842047456464724,5.287598023968112,0.4017080249730791
2733,unseen,0.2205,0.312,,0.0915,,1.064845452432535,2.8620674011739515,0.3334101215843738
2734,unseen,0.0155,0.286,,0.27049999999999996,,2.2652614949288954,4.3450036162479995,0.3517913714473911
2735,unseen,0.025,0.251,,0.226,,1.7581042404543235,4.083408756269551,0.34425151042296426
2736,unseen,0.0,0.116,yes,0.116,,3.2369906776603266,5.786877199909133,0.45700884275278736
2737,unseen,0.113,0.285,,0.172,,1.1033321237733793,3.6003288030576535,0.33539270360803575
2738,unseen,0.3075,0.387,,0.07950000000000002,,1.1255461901207091,2.8931901129611095,0.3335633270321361
2739,unseen,0.008,0.242,,0.23399999999999999,,2.4168672381389196,4.680526703856128,0.3652466580691979
2740,unseen,0.011,0.17,,0.159,,1.9706735559007733,4.50589516596286,0.36549380309632895
2741,unseen,0.235,0.328,,0.09300000000000003,,0.9589407364582104,3.266057412256303,0.3339023714604965
2742,unseen,0.1035,0.269,,0.16550000000000004,,1.1863229460060942,3.7258843920470848,0.336595719739059
2743,unseen,0.0,0.019,yes,0.019,,3.3514572573512793,4.815638860481838,0.363659281581061
2744,unseen,0.031,0.079,,0.048,,2.252723732946272,4.014255746122849,0.3357543039288712
2745,unseen,0.054,0.249,,0.195,,1.4760296305402534,3.917617002720216,0.3391529059681305
2746,unseen,0.0005,0.128,,0.1275,,2.919521764885191,4.840944626709524,0.4075542923450915
2747,unseen,0.0605,0.084,,0.023500000000000007,,2.152891051622296,3.533352909555783,0.3335342721193415
2748,unseen,0.2145,0.364,,0.1495,,1.6744270308649687,3.009065172239383,0.3334999370072885
2749,unseen,0.004,0.131,,0.127,,2.803178902763222,4.685574679292521,0.3502969547193878
2750,unseen,0.0,0.075,yes,0.075,,4.658353566550348,6.341172626104849,0.553875236294896
2751,unseen,0.1595,0.281,,0.12150000000000002,,2.1738625813820294,3.654732161523021,0.3346071240374098
2752,unseen,0.0825,0.263,,0.1805,,2.311117235309569,3.4835882270815586,0.33389094714704126
2753,unseen,0.0,0.008,yes,0.008,,4.233834935642919,7.236970783180776,1.0
2754,unseen,0.132,0.151,,0.01899999999999999,,2.070983144188644,3.2759558021408655,0.3342257894041485
2755,unseen,0.0,0.163,yes,0.163,,3.632920060459085,4.953453159983984,0.3912336772512427
2756,unseen,0.02,0.085,,0.065,,2.674703144062386,4.618468128524595,0.3535637424946689
2757,unseen,0.3135,0.312,,-0.0015000000000000013,,1.5249922589949745,3.2250041578020148,0.3337246672093581
2758,unseen,0.296,0.319,,0.02300000000000002,,1.5794861784057943,2.5242083187132676,0.3333610133582304
2759,unseen,0.0,0.104,yes,0.104,,4.11932819800709,6.052470206581492,0.59223402951629
2760,unseen,0.0,0.201,yes,0.201,,3.418741807286235,4.9460227806558,0.36447592016423774
2761,unseen,0.0255,0.096,,0.07050000000000001,,2.5436764292405867,4.199264684322583,0.3402709357611342
2762,unseen,0.0,0.217,yes,0.217,,3.625936966507505,5.098333750458059,0.4100457089153744
2763,unseen,0.118,0.319,,0.201,,2.1658676542505235,3.2215457044315197,0.3338488403944485
2764,unseen,0.002,0.062,,0.06,,2.903478191869783,5.367945249974802,0.34927903324725185
2765,unseen,0.1625,0.181,,0.01849999999999999,,1.8729556454434013,3.559648180805087,0.3338367695711097
2766,unseen,0.0,0.057,yes,0.057,,5.318331404057016,7.127564187313335,0.0
2767,unseen,0.046,0.07,,0.024000000000000007,,1.9806779517187934,4.167125432630282,0.33738275710303683
2768,unseen,0.036,0.162,,0.126,,2.454527860449222,3.9787702720789415,0.34014909497278883
2769,unseen,0.3145,0.281,,-0.033499999999999974,,1.563451223219613,3.315778152797856,0.33389591209829866
2770,unseen,0.0,0.142,yes,0.142,,4.273237440110848,6.023246523182464,0.5087359562561409
2771,unseen,0.0,0.234,yes,0.234,,3.1100442409841484,4.375079519183633,0.3422914847707629
2772,unseen,0.0,0.137,yes,0.137,,4.388226348149263,5.978923203222621,0.5979545881028334
2773,unseen,0.0,0.004,yes,0.004,,8.51509415095,10.57526999901607,0.0
2774,unseen,0.001,0.168,,0.167,,2.9665826866429557,4.767258610600188,0.35988296085199467
2775,unseen,0.3265,0.373,,0.046499999999999986,,1.614010619422921,2.994165081703126,0.3334640883146771
2776,unseen,0.019,0.157,,0.138,,2.6490048942026885,4.3868608102342135,0.33823218156349943
2777,unseen,0.0,0.021,yes,0.021,,6.4619274112583005,8.459506196797843,0.0
2778,unseen,0.19,0.167,,-0.022999999999999993,,1.5495177565829874,3.264239885585736,0.3333781318630923
2779,unseen,0.036,0.161,,0.125,,2.6637976200124034,4.35951410479005,0.3425748637767364
2780,unseen,0.0,0.067,yes,0.067,,5.183974595042966,6.767711100772635,0.0
2781,unseen,0.1115,0.326,,0.21450000000000002,,1.9893128193125822,3.545662836939757,0.3336063232341142
2782,unseen,0.258,0.406,,0.14800000000000002,,1.7125260746483657,2.9829921420201577,0.3334477885621519
2783,unseen,0.0485,0.211,,0.16249999999999998,,2.2655858473145845,3.8682824802531517,0.33377735045303103
2784,unseen,0.38,0.368,,-0.01200000000000001,,1.4079008690545318,2.5019389695184384,0.33334726557333416
2785,unseen,0.0085,0.086,,0.07749999999999999,,2.839184345496211,4.739793459093354,0.35803099950000805
2786,unseen,0.0,0.062,yes,0.062,,4.440943434968936,6.5307225461369205,0.5891358024691357
2787,unseen,0.0,0.139,yes,0.139,,4.094128572303936,5.587112265010507,0.42667307971946616
2788,unseen,0.004,0.045,,0.040999999999999995,,2.648469132375791,5.211088390803334,0.3885241762403737
2789,unseen,0.0,0.214,yes,0.214,,3.117018845021281,4.5730784687681,0.35506512264083534
2790,unseen,0.0,0.086,yes,0.086,,4.204918184359507,5.835467521425403,0.6292726118480403
2791,unseen,0.0,0.155,yes,0.155,,4.0527304722633914,5.684959928239914,0.45366780834807485
2792,unseen,0.0,0.082,yes,0.082,,3.8668850980000187,6.225585176406024,0.4892588614393126
2793,unseen,0.0,0.223,yes,0.223,,3.2237126667442793,4.722613106761961,0.36272776938650897
2794,unseen,0.236,0.304,,0.068,,2.0468834974072236,3.452181238494942,0.334300319009195
2795,unseen,0.0025,0.118,,0.11549999999999999,,2.7191518444867673,4.620578150245809,0.35237055969873443
2796,unseen,0.021,0.169,,0.14800000000000002,,2.687241254873743,4.4820214818224,0.3441945122464439
2797,unseen,0.0,0.139,yes,0.139,,4.155516400119449,5.906906261669427,0.4263739785290819
2798,unseen,0.0,0.08,yes,0.08,,4.119377924043132,5.868824412671261,0.5364697106931644
2799,unseen,0.134,0.107,,-0.02700000000000001,,1.3349902642793907,3.1608747237688153,0.3338989732209221
2800,unseen,0.0,0.116,yes,0.116,,3.9745481570231953,5.646701994380089,0.4832134414564743
2801,unseen,0.0,0.049,yes,0.049,,5.615949541923883,7.481947583636875,0.0
2802,unseen,0.0055,0.147,,0.1415,,2.8315067905686613,4.473691951363334,0.34855805067124884
2803,unseen,0.0,0.181,yes,0.181,,3.7479893446522032,5.23861621350555,0.3764490000980296
2804,unseen,0.056,0.278,,0.22200000000000003,,2.4282968841672434,3.9912013884573887,0.33506558196980674
2805,unseen,0.0,0.093,yes,0.093,,4.812886522515437,6.662259774673344,0.7448979591836733
2806,unseen,0.0,0.081,yes,0.081,,4.3149676508902814,5.748916158112377,0.4074074074074074
2807,unseen,0.0015,0.256,,0.2545,,2.917680404610914,4.32988742978903,0.34357300072907637
2808,unseen,0.271,0.353,,0.08199999999999996,,1.2041823499033497,2.514188485453955,0.3336754618246276
2809,unseen,0.0,0.054,yes,0.054,,4.607981435959903,6.588330051997671,1.0
2810,unseen,0.0,0.049,yes,0.049,,4.834281102977674,6.562120782706389,1.0
2811,unseen,0.0,0.163,yes,0.163,,3.0881879081021864,4.80702546911476,0.3489273329537808
2812,unseen,0.0005,0.036,,0.0355,,2.935357420633641,5.962906023118771,0.42975113304624113
2813,unseen,0.023,0.148,,0.125,,2.7352795900449602,4.5325840442082495,0.3494929829362796
2814,unseen,0.0,0.162,yes,0.162,,3.581555353731717,5.196638036801738,0.4061169594284051
2815,unseen,0.005,0.223,,0.218,,2.7994736676748597,4.317774848014136,0.34373472428053786
2816,unseen,0.0025,0.144,,0.1415,,2.80489832649677,4.391807533603529,0.33337531155712974
2817,unseen,0.218,0.364,,0.146,,1.9152854905494083,3.1382959191742383,0.3334311058776036
2818,unseen,0.0365,0.065,,0.028500000000000004,,1.8295221458791247,4.423341064741205,0.3367743921206525
2819,unseen,0.4705,0.318,,-0.15249999999999997,,1.2726582043886898,2.3258148861264103,0.3333888667833408
2820,unseen,0.1675,0.189,,0.02149999999999999,,2.027460397424777,3.6853612888361393,0.3345376442616946
2821,unseen,0.071,0.117,,0.04600000000000001,,2.0927817193599476,4.270535550903956,0.34144370470464286
2822,unseen,0.0,0.154,yes,0.154,,3.771048785990278,5.441067842765014,0.3715256374664151
2823,unseen,0.0,0.169,yes,0.169,,3.946462275733407,5.4947014232006675,0.4492721157446372
2824,unseen,0.2335,0.391,,0.1575,,1.8951613849397846,3.313270217588933,0.3337715417563193
2825,unseen,0.116,0.167,,0.051000000000000004,,2.1365779259633184,3.5170043708780887,0.3333978448975515
2826,unseen,0.053,0.116,,0.063,,2.277199129266699,4.226163920170882,0.33972020516787316
2827,unseen,0.0055,0.048,,0.0425,,2.4189722079617697,4.792027796178949,0.3508209608345198
2828,unseen,0.283,0.255,,-0.02799999999999997,,1.3412314737976987,2.2215087605429074,0.3335934703954439
2829,unseen,0.0,0.162,yes,0.162,,4.065462525550574,5.660085641535358,0.4597447433296462
2830,unseen,0.0,0.046,yes,0.046,,4.714319147666014,7.181951445043177,0.8200000000000001
2831,unseen,0.0,0.216,yes,0.216,,3.1385703424018354,4.666034288618001,0.3554016533180628
2832,unseen,0.0,0.052,yes,0.052,,4.400443229385982,6.618984142205097,0.7416225749559083
2833,unseen,0.0,0.052,yes,0.052,,5.552369801663149,7.239865338835678,0.0
2834,unseen,0.0095,0.134,,0.12450000000000001,,2.5666729716422116,4.233009738892956,0.33393137504954706
2835,unseen,0.0,0.095,yes,0.095,,3.2929186814693585,5.510380553951838,0.36409550045913686
2836,unseen,0.3105,0.249,,-0.0615,,1.0992340642860947,2.912773789983093,0.3333497559882233
2837,unseen,0.067,0.122,,0.05499999999999999,,1.9607006315179594,4.4624523979675095,0.3389208984375
2838,unseen,0.0,0.153,yes,0.153,,3.726135878617848,5.467312818048218,0.3637486843911591
2839,unseen,0.0,0.123,yes,0.123,,3.21306082254019,5.205155251844509,0.35212790168411473
2840,unseen,0.0,0.144,yes,0.144,,3.0295202959739007,4.377799582237552,0.34743541272841844
2841,unseen,0.213,0.332,,0.11900000000000002,,2.00427306450998,3.3643335995484125,0.3338467322994759
2842,unseen,0.0,0.011,yes,0.011,,4.323161960691806,8.09856401607958,0.7222222222222223
2843,unseen,0.0,0.029,yes,0.029,,6.1385283721961885,7.955352224076299,0.0
2844,unseen,0.0,0.064,yes,0.064,,3.2303031592550613,5.095504886652788,0.44805289051043745
2845,unseen,0.0,0.183,yes,0.183,,3.4049137335338098,5.0882140206986115,0.33734839119248894
2846,unseen,0.003,0.138,,0.135,,2.8982978315705035,4.96213666095327,0.35090691019274467
2847,unseen,0.006,0.15,,0.144,,2.8079472696823085,4.4627298874769945,0.34631293583614753
2848,unseen,0.066,0.121,,0.05499999999999999,,2.0760867724057657,4.208491132632275,0.3376820360909344
2849,unseen,0.009,0.198,,0.189,,2.799279595458087,4.363398110589332,0.3428938955781993
2850,unseen,0.009,0.276,,0.267,,2.672773341671999,3.98223291944356,0.33637804340965916
2851,unseen,0.1165,0.202,,0.0855,,1.90668417481658,3.3774093860533427,0.3333363677742376
2852,unseen,0.0215,0.137,,0.11550000000000002,,2.528817863372082,4.378331321516702,0.336784733361029
2853,unseen,0.325,0.219,,-0.10600000000000001,,1.3536237710106358,2.6670810919186136,0.33334472991639486
2854,unseen,0.0,0.018,yes,0.018,,4.823367353158245,7.337669577641764,1.0
2855,unseen,0.0,0.218,yes,0.218,,3.0871461578505346,4.533534825249488,0.35936327256311035
2856,unseen,0.017,0.162,,0.14500000000000002,,2.821049179297841,4.183685414537055,0.34107953660955864
2857,unseen,0.0,0.028,yes,0.028,,5.858379508450452,7.912987433411888,0.0
2858,unseen,0.0025,0.172,,0.16949999999999998,,2.764271457918221,4.6171362600706765,0.3391287008848297
2859,unseen,0.0,0.191,yes,0.191,,3.4693559416441073,5.114915480336054,0.3908158190425317
2860,unseen,0.0,0.065,yes,0.065,,3.6875449929143387,6.038927908432145,0.4849362003780718
2861,unseen,0.0,0.06,yes,0.06,,5.0163177584998735,6.788389607485915,0.0
2862,unseen,0.2375,0.37,,0.1325,,1.8632538690793181,3.177706969203334,0.3334611723833616
2863,unseen,0.263,0.399,,0.136,,1.9328097738666394,2.974905448976832,0.33352042835337536
2864,unseen,0.0,0.082,yes,0.082,,4.262861883610488,5.71308171370201,0.3959388893630559
2865,unseen,0.005,0.119,,0.11399999999999999,,2.8995940371350795,4.578014808915017,0.3501974256663766
2866,unseen,0.0,0.102,yes,0.102,,4.149795734651795,5.9958146039174105,0.47012222725215025
2867,unseen,0.0,0.01,yes,0.01,,7.490269999321137,9.856506559312256,0.0
2868,unseen,0.0,0.064,yes,0.064,,4.556692985644533,6.1014082521133215,0.5082182774490467
2869,unseen,0.0,0.225,yes,0.225,,3.311107016851358,4.7632423612245045,0.37301158069140766
2870,unseen,0.0,0.228,yes,0.228,,3.166667032412857,4.728740296229253,0.36585771416797497
2871,unseen,0.0,0.161,yes,0.161,,3.2044695980997497,4.943793058823783,0.36113790191564965
2872,unseen,0.0,0.002,yes,0.002,,7.014072283389035,10.487194066836423,0.0
2873,unseen,0.0,0.087,yes,0.087,,4.487420302754336,6.4263971359953205,0.6732061273851115
2874,unseen,0.106,0.243,,0.137,,2.3442143034798892,3.6672759808312856,0.33470038687414266
2875,unseen,0.001,0.24,,0.239,,2.968797011703738,4.517204419932408,0.35367371992256996
2876,unseen,0.034,0.239,,0.205,,1.9892826873155904,3.739117146482157,0.3421683568563248
2877,unseen,0.0,0.141,yes,0.141,,3.2335991191092615,5.058725404459722,0.3658977825851812
2878,unseen,0.0,0.124,yes,0.124,,4.302091776455859,5.810715853690244,0.47005202913631633
